long_date,Zip,total_num_crimes,total_num_noise,month_year,Full_date,short_date,zip_code,city_state,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,median_listing_price_per_square_foot,median_square_feet,average_listing_price,total_listing_count
07/1/2020,90615,6,6,,,,,,,,,,,,,
08/1/2016,9020,0,0,,,,,,,,,,,,,
08/1/2016,60132,0,0,,,,,,,,,,,,,
08/1/2016,60176,1,1,,,,,,,,,,,,,
08/1/2016,60202,2,2,,,,,,,,,,,,,
08/1/2016,60302,8,8,,,,,,,,,,,,,
08/1/2016,60402,1,1,,,,,,,,,,,,,
08/1/2016,60409,0,0,,,,,,,,,,,,,
08/1/2016,60459,1,1,,,,,,,,,,,,,
08/1/2016,60602,43,43,201608.0,08/1/2016,08/2016,60602.0,"chicago, il",649950.0,17.0,34.5,4.0,388.8888889,1080.0,1284115.0,24.0
08/1/2016,60605,12,12,201608.0,08/1/2016,08/2016,60605.0,"chicago, il",432500.0,173.0,40.0,88.0,311.86302489999997,1250.0,528584.0,287.0
08/1/2016,60607,25,25,201608.0,08/1/2016,08/2016,60607.0,"chicago, il",399950.0,125.0,45.0,60.0,280.2596817,1300.0,538784.0,333.0
08/1/2016,60608,23,23,201608.0,08/1/2016,08/2016,60608.0,"chicago, il",312550.0,90.0,44.0,40.0,222.33201580000002,1200.0,349555.0,161.0
08/1/2016,60609,16,16,201608.0,08/1/2016,08/2016,60609.0,"chicago, il",150000.0,70.0,55.5,28.0,116.62083329999999,1200.0,220167.0,111.0
08/1/2016,60610,60,60,201608.0,08/1/2016,08/2016,60610.0,"chicago, il",595050.0,276.0,52.5,116.0,342.7857143,1531.0,1271861.0,492.0
08/1/2016,60611,14,14,201608.0,08/1/2016,08/2016,60611.0,"chicago, il",559000.0,539.0,59.0,180.0,400.5190311,1357.5,1066411.0,720.0
08/1/2016,60612,22,22,201608.0,08/1/2016,08/2016,60612.0,"chicago, il",259950.0,75.0,46.5,28.0,123.663522,1200.0,371581.0,142.0
08/1/2016,60613,22,22,201608.0,08/1/2016,08/2016,60613.0,"chicago, il",319300.0,310.0,38.0,124.0,198.44326709999999,875.0,567662.0,463.0
08/1/2016,60614,41,41,201608.0,08/1/2016,08/2016,60614.0,"chicago, il",742500.0,465.0,45.5,188.0,302.8664731,1350.0,1273055.0,708.0
08/1/2016,60615,10,10,201608.0,08/1/2016,08/2016,60615.0,"chicago, il",207434.5,179.0,72.5,56.0,122.9575163,1480.5,370832.0,277.0
08/1/2016,60616,12,12,201608.0,08/1/2016,08/2016,60616.0,"chicago, il",315000.0,179.0,42.5,96.0,240.069987,1130.5,375299.0,294.0
08/1/2016,60617,19,19,201608.0,08/1/2016,08/2016,60617.0,"chicago, il",92450.0,216.0,76.0,64.0,72.68638672,1177.5,106208.0,312.0
08/1/2016,60618,54,54,201608.0,08/1/2016,08/2016,60618.0,"chicago, il",507500.0,313.0,35.5,176.0,193.90151519999998,1200.0,661765.0,482.0
08/1/2016,60619,21,21,201608.0,08/1/2016,08/2016,60619.0,"chicago, il",110000.0,177.0,67.5,60.0,68.58870968,1225.0,111491.0,276.0
08/1/2016,60620,18,18,201608.0,08/1/2016,08/2016,60620.0,"chicago, il",109950.0,211.0,57.5,84.0,70.72953737,1253.0,110597.0,322.0
08/1/2016,60621,10,10,201608.0,08/1/2016,08/2016,60621.0,"chicago, il",44800.0,40.0,85.0,8.0,27.77600328,1200.0,47349.0,68.0
08/1/2016,60622,31,31,201608.0,08/1/2016,08/2016,60622.0,"chicago, il",532050.0,186.0,34.0,152.0,211.6071429,1200.0,688767.0,339.0
08/1/2016,60623,10,10,201608.0,08/1/2016,08/2016,60623.0,"chicago, il",69500.0,27.0,105.5,8.0,54.77637784,1200.0,87303.0,53.0
08/1/2016,60624,17,17,201608.0,08/1/2016,08/2016,60624.0,"chicago, il",79950.0,42.0,76.5,16.0,46.38318671,1200.0,85320.0,62.0
08/1/2016,60625,29,29,201608.0,08/1/2016,08/2016,60625.0,"chicago, il",294500.0,201.0,39.5,92.0,167.68452380000002,1125.0,464182.0,321.0
08/1/2016,60626,5,5,201608.0,08/1/2016,08/2016,60626.0,"chicago, il",191500.0,156.0,46.0,76.0,127.8174603,1000.0,220395.0,241.0
08/1/2016,60628,17,17,201608.0,08/1/2016,08/2016,60628.0,"chicago, il",65050.0,279.0,66.0,88.0,47.57411616,1161.5,73193.0,391.0
08/1/2016,60629,22,22,201608.0,08/1/2016,08/2016,60629.0,"chicago, il",156300.0,177.0,52.0,64.0,107.365349,1174.5,152534.0,338.0
08/1/2016,60630,20,20,201608.0,08/1/2016,08/2016,60630.0,"chicago, il",326050.0,142.0,40.5,72.0,166.47222219999998,1358.0,337918.0,240.0
08/1/2016,60631,8,8,201608.0,08/1/2016,08/2016,60631.0,"chicago, il",375050.0,120.0,41.0,52.0,199.5714286,1500.0,410593.0,188.0
08/1/2016,60632,17,17,201608.0,08/1/2016,08/2016,60632.0,"chicago, il",174050.0,39.0,46.0,32.0,111.86284350000001,1146.5,175335.0,125.0
08/1/2016,60633,1,1,201608.0,08/1/2016,08/2016,60633.0,"chicago, il",106950.0,43.0,63.0,4.0,90.37177748,1174.5,109595.0,74.0
08/1/2016,60634,23,23,201608.0,08/1/2016,08/2016,60634.0,"chicago, il",289050.0,235.0,46.0,108.0,163.9711256,1369.0,290952.0,401.0
08/1/2016,60636,20,20,201608.0,08/1/2016,08/2016,60636.0,"chicago, il",50049.0,97.0,91.0,24.0,38.97566667,1090.0,57102.0,119.0
08/1/2016,60637,27,27,201608.0,08/1/2016,08/2016,60637.0,"chicago, il",154950.5,123.0,70.5,28.0,97.44957983,1400.0,238878.0,177.0
08/1/2016,60638,12,12,201608.0,08/1/2016,08/2016,60638.0,"chicago, il",234950.0,207.0,42.5,100.0,172.99124609999998,1129.0,234223.0,349.0
08/1/2016,60639,15,15,201608.0,08/1/2016,08/2016,60639.0,"chicago, il",230000.0,81.0,48.0,24.0,139.9351852,1300.0,225905.0,143.0
08/1/2016,60640,13,13,201608.0,08/1/2016,08/2016,60640.0,"chicago, il",266050.0,263.0,43.5,152.0,178.84615380000002,906.0,375231.0,441.0
08/1/2016,60641,8,8,201608.0,08/1/2016,08/2016,60641.0,"chicago, il",337050.0,132.0,43.5,64.0,147.1323616,1217.5,376452.0,234.0
08/1/2016,60642,17,17,201608.0,08/1/2016,08/2016,60642.0,"chicago, il",479550.0,77.0,34.0,48.0,238.5666739,995.0,543099.0,147.0
08/1/2016,60643,17,17,201608.0,08/1/2016,08/2016,60643.0,"chicago, il",180050.0,246.0,60.5,84.0,118.98175619999999,1476.0,223563.0,372.0
08/1/2016,60644,11,11,201608.0,08/1/2016,08/2016,60644.0,"chicago, il",88050.0,46.0,80.5,12.0,54.35606061,1336.0,105279.0,66.0
08/1/2016,60645,15,15,201608.0,08/1/2016,08/2016,60645.0,"chicago, il",185000.0,122.0,37.5,52.0,117.75,1200.0,234990.0,203.0
08/1/2016,60646,4,4,201608.0,08/1/2016,08/2016,60646.0,"chicago, il",499950.0,125.0,44.0,40.0,206.9853524,1792.0,569805.0,190.0
08/1/2016,60647,39,39,201608.0,08/1/2016,08/2016,60647.0,"chicago, il",475050.0,199.0,33.0,140.0,193.49355219999998,1200.0,584169.0,367.0
08/1/2016,60649,11,11,201608.0,08/1/2016,08/2016,60649.0,"chicago, il",102050.0,94.0,58.5,28.0,70.18926056,1371.5,142126.0,173.0
08/1/2016,60651,27,27,201608.0,08/1/2016,08/2016,60651.0,"chicago, il",132550.0,62.0,48.5,32.0,81.66407867,1292.0,146165.0,115.0
08/1/2016,60652,4,4,201608.0,08/1/2016,08/2016,60652.0,"chicago, il",180050.0,107.0,52.5,56.0,129.6096096,1200.0,175943.0,217.0
08/1/2016,60653,6,6,201608.0,08/1/2016,08/2016,60653.0,"chicago, il",246050.0,82.0,50.0,48.0,124.6875,1633.0,304376.0,177.0
08/1/2016,60654,10,10,201608.0,08/1/2016,08/2016,60654.0,"chicago, il",480050.0,143.0,44.0,64.0,391.8116883,1200.0,768308.0,262.0
08/1/2016,60655,9,9,201608.0,08/1/2016,08/2016,60655.0,"chicago, il",236050.0,108.0,45.0,56.0,165.6088235,1200.0,259349.0,164.0
08/1/2016,60656,7,7,201608.0,08/1/2016,08/2016,60656.0,"chicago, il",310050.0,86.0,46.0,44.0,179.47204969999999,1207.5,299310.0,152.0
08/1/2016,60657,21,21,201608.0,08/1/2016,08/2016,60657.0,"chicago, il",459550.0,373.0,42.5,188.0,245.0925926,1100.0,721942.0,619.0
08/1/2016,60659,4,4,201608.0,08/1/2016,08/2016,60659.0,"chicago, il",234827.0,86.0,42.5,36.0,137.08333330000002,1200.0,269948.0,132.0
08/1/2016,60660,16,16,201608.0,08/1/2016,08/2016,60660.0,"chicago, il",222050.0,141.0,42.0,68.0,154.7368421,967.0,308908.0,238.0
08/1/2016,60661,34,34,201608.0,08/1/2016,08/2016,60661.0,"chicago, il",399549.5,35.0,25.5,32.0,325.9375,1075.0,415604.0,58.0
08/1/2016,60707,5,5,,,,,,,,,,,,,
08/1/2016,60712,0,0,,,,,,,,,,,,,
08/1/2016,60803,0,0,,,,,,,,,,,,,
08/1/2016,60804,0,0,,,,,,,,,,,,,
08/1/2016,60827,1,1,,,,,,,,,,,,,
08/1/2016,90615,8,8,,,,,,,,,,,,,
08/1/2017,9020,0,0,,,,,,,,,,,,,
08/1/2017,60068,0,0,,,,,,,,,,,,,
08/1/2017,60176,0,0,,,,,,,,,,,,,
08/1/2017,60202,2,2,,,,,,,,,,,,,
08/1/2017,60302,19,19,,,,,,,,,,,,,
08/1/2017,60402,0,0,,,,,,,,,,,,,
08/1/2017,60409,1,1,,,,,,,,,,,,,
08/1/2017,60459,1,1,,,,,,,,,,,,,
08/1/2017,60501,0,0,,,,,,,,,,,,,
08/1/2017,60602,62,62,201708.0,08/1/2017,08/2017,60602.0,"chicago, il",569950.0,15.0,69.0,0.0,396.7741935,1150.0,847497.0,21.0
08/1/2017,60605,7,7,201708.0,08/1/2017,08/2017,60605.0,"chicago, il",425050.0,201.0,41.0,92.0,305.69948189999997,1250.5,557419.0,301.0
08/1/2017,60607,28,28,201708.0,08/1/2017,08/2017,60607.0,"chicago, il",499950.0,167.0,35.0,92.0,323.9617486,1158.0,736448.0,435.0
08/1/2017,60608,39,39,201708.0,08/1/2017,08/2017,60608.0,"chicago, il",334300.0,86.0,47.0,40.0,237.2282609,1250.0,396015.0,161.0
08/1/2017,60609,17,17,201708.0,08/1/2017,08/2017,60609.0,"chicago, il",207050.0,74.0,59.5,24.0,122.1431159,1335.0,236277.0,110.0
08/1/2017,60610,63,63,201708.0,08/1/2017,08/2017,60610.0,"chicago, il",603000.0,353.0,47.5,144.0,349.8333333,1464.0,1223135.0,512.0
08/1/2017,60611,15,15,201708.0,08/1/2017,08/2017,60611.0,"chicago, il",647300.0,634.0,63.0,188.0,433.2828283,1442.5,1171633.0,813.0
08/1/2017,60612,26,26,201708.0,08/1/2017,08/2017,60612.0,"chicago, il",375050.0,94.0,41.5,60.0,143.8062543,1500.0,526021.0,157.0
08/1/2017,60613,34,34,201708.0,08/1/2017,08/2017,60613.0,"chicago, il",390050.0,241.0,36.5,116.0,224.93333330000002,1079.0,571586.0,383.0
08/1/2017,60614,42,42,201708.0,08/1/2017,08/2017,60614.0,"chicago, il",749550.0,472.0,43.5,224.0,314.6884682,1500.0,1441689.0,687.0
08/1/2017,60615,7,7,201708.0,08/1/2017,08/2017,60615.0,"chicago, il",224960.0,188.0,65.0,68.0,121.59610890000002,1500.0,391702.0,282.0
08/1/2017,60616,17,17,201708.0,08/1/2017,08/2017,60616.0,"chicago, il",328749.5,163.0,41.0,72.0,259.1690427,1212.5,411355.0,297.0
08/1/2017,60617,14,14,201708.0,08/1/2017,08/2017,60617.0,"chicago, il",112000.0,233.0,70.0,76.0,81.25916023,1237.5,121052.0,326.0
08/1/2017,60618,49,49,201708.0,08/1/2017,08/2017,60618.0,"chicago, il",550000.0,277.0,31.0,164.0,216.9449807,1525.0,653808.0,417.0
08/1/2017,60619,23,23,201708.0,08/1/2017,08/2017,60619.0,"chicago, il",112500.0,210.0,56.0,76.0,75.5493567,1277.5,121143.0,308.0
08/1/2017,60620,18,18,201708.0,08/1/2017,08/2017,60620.0,"chicago, il",129750.0,223.0,59.5,88.0,81.97619048,1314.0,124038.0,318.0
08/1/2017,60621,10,10,201708.0,08/1/2017,08/2017,60621.0,"chicago, il",44000.0,45.0,70.5,20.0,28.52683179,1221.0,58507.0,56.0
08/1/2017,60622,44,44,201708.0,08/1/2017,08/2017,60622.0,"chicago, il",572000.0,259.0,33.5,164.0,216.1343813,1225.0,714101.0,418.0
08/1/2017,60623,20,20,201708.0,08/1/2017,08/2017,60623.0,"chicago, il",85000.0,28.0,46.5,16.0,60.0,1207.0,105329.0,54.0
08/1/2017,60624,16,16,201708.0,08/1/2017,08/2017,60624.0,"chicago, il",85050.0,37.0,103.0,8.0,48.89471835,1290.0,96323.0,51.0
08/1/2017,60625,30,30,201708.0,08/1/2017,08/2017,60625.0,"chicago, il",342550.0,183.0,40.0,108.0,171.8103448,1125.0,456089.0,304.0
08/1/2017,60626,5,5,201708.0,08/1/2017,08/2017,60626.0,"chicago, il",177500.0,121.0,32.0,64.0,141.3928571,900.0,235240.0,201.0
08/1/2017,60628,23,23,201708.0,08/1/2017,08/2017,60628.0,"chicago, il",73750.0,249.0,60.5,84.0,53.85487528,1190.0,78720.0,355.0
08/1/2017,60629,21,21,201708.0,08/1/2017,08/2017,60629.0,"chicago, il",179999.5,147.0,49.0,72.0,120.87087040000002,1244.5,172127.0,302.0
08/1/2017,60630,12,12,201708.0,08/1/2017,08/2017,60630.0,"chicago, il",335050.0,151.0,37.0,92.0,180.4031064,1303.0,339980.0,240.0
08/1/2017,60631,13,13,201708.0,08/1/2017,08/2017,60631.0,"chicago, il",362050.0,111.0,31.0,76.0,191.9050267,1211.5,392383.0,168.0
08/1/2017,60632,13,13,201708.0,08/1/2017,08/2017,60632.0,"chicago, il",211250.0,61.0,44.0,20.0,152.0417007,1080.0,214153.0,114.0
08/1/2017,60633,3,3,201708.0,08/1/2017,08/2017,60633.0,"chicago, il",112985.0,50.0,73.5,16.0,81.23568,1184.5,113255.0,72.0
08/1/2017,60634,20,20,201708.0,08/1/2017,08/2017,60634.0,"chicago, il",317050.0,222.0,32.0,132.0,170.4090909,1417.5,326555.0,359.0
08/1/2017,60636,10,10,201708.0,08/1/2017,08/2017,60636.0,"chicago, il",55050.0,97.0,67.0,24.0,37.4375,1090.0,63747.0,139.0
08/1/2017,60637,36,36,201708.0,08/1/2017,08/2017,60637.0,"chicago, il",150800.0,100.0,51.0,48.0,97.6953125,1408.0,268414.0,148.0
08/1/2017,60638,6,6,201708.0,08/1/2017,08/2017,60638.0,"chicago, il",238950.0,191.0,37.0,104.0,171.69841269999998,1135.0,251090.0,307.0
08/1/2017,60639,19,19,201708.0,08/1/2017,08/2017,60639.0,"chicago, il",252050.0,71.0,35.0,40.0,142.07535890000003,1346.0,245158.0,126.0
08/1/2017,60640,14,14,201708.0,08/1/2017,08/2017,60640.0,"chicago, il",256800.0,245.0,41.5,108.0,192.15384619999998,915.5,359368.0,402.0
08/1/2017,60641,15,15,201708.0,08/1/2017,08/2017,60641.0,"chicago, il",340000.0,163.0,38.5,84.0,171.24494950000002,1574.5,388777.0,243.0
08/1/2017,60642,26,26,201708.0,08/1/2017,08/2017,60642.0,"chicago, il",599500.0,74.0,29.0,64.0,294.7916667,1485.0,613955.0,139.0
08/1/2017,60643,14,14,201708.0,08/1/2017,08/2017,60643.0,"chicago, il",170050.0,254.0,57.0,104.0,113.691755,1457.0,219768.0,363.0
08/1/2017,60644,11,11,201708.0,08/1/2017,08/2017,60644.0,"chicago, il",99050.0,52.0,66.5,16.0,49.68380615,1199.0,115221.0,77.0
08/1/2017,60645,16,16,201708.0,08/1/2017,08/2017,60645.0,"chicago, il",221163.5,108.0,50.5,64.0,129.1423077,1300.0,273542.0,178.0
08/1/2017,60646,7,7,201708.0,08/1/2017,08/2017,60646.0,"chicago, il",499550.0,123.0,38.5,64.0,223.4508929,1800.0,539612.0,183.0
08/1/2017,60647,76,76,201708.0,08/1/2017,08/2017,60647.0,"chicago, il",497000.0,217.0,29.0,176.0,192.3677249,1200.0,597718.0,353.0
08/1/2017,60649,14,14,201708.0,08/1/2017,08/2017,60649.0,"chicago, il",95050.0,102.0,70.0,36.0,59.24242424,1408.0,148267.0,154.0
08/1/2017,60651,30,30,201708.0,08/1/2017,08/2017,60651.0,"chicago, il",201000.0,48.0,53.5,24.0,105.873919,1250.0,206204.0,101.0
08/1/2017,60652,7,7,201708.0,08/1/2017,08/2017,60652.0,"chicago, il",192500.0,134.0,37.5,60.0,147.57939819999999,1180.0,190761.0,231.0
08/1/2017,60653,7,7,201708.0,08/1/2017,08/2017,60653.0,"chicago, il",274545.0,96.0,46.0,48.0,128.6666667,1680.0,313577.0,164.0
08/1/2017,60654,5,5,201708.0,08/1/2017,08/2017,60654.0,"chicago, il",532050.0,224.0,38.0,116.0,399.7666667,1267.5,861439.0,360.0
08/1/2017,60655,8,8,201708.0,08/1/2017,08/2017,60655.0,"chicago, il",242250.0,76.0,49.5,36.0,175.04172749999998,1273.5,261308.0,131.0
08/1/2017,60656,7,7,201708.0,08/1/2017,08/2017,60656.0,"chicago, il",277500.0,79.0,36.0,48.0,180.89393940000002,1072.5,274565.0,156.0
08/1/2017,60657,21,21,201708.0,08/1/2017,08/2017,60657.0,"chicago, il",549950.0,404.0,36.0,224.0,268.07246380000004,1328.0,759094.0,615.0
08/1/2017,60659,16,16,201708.0,08/1/2017,08/2017,60659.0,"chicago, il",282550.0,84.0,52.5,36.0,142.6071429,1200.0,297390.0,129.0
08/1/2017,60660,10,10,201708.0,08/1/2017,08/2017,60660.0,"chicago, il",217550.0,142.0,43.5,68.0,155.64906000000002,862.5,277140.0,218.0
08/1/2017,60661,37,37,201708.0,08/1/2017,08/2017,60661.0,"chicago, il",399050.0,22.0,22.5,28.0,349.00449219999996,909.0,442271.0,45.0
08/1/2017,60707,13,13,,,,,,,,,,,,,
08/1/2017,60804,0,0,,,,,,,,,,,,,
08/1/2017,60827,2,2,,,,,,,,,,,,,
08/1/2017,90615,12,12,,,,,,,,,,,,,
08/1/2018,9020,0,0,,,,,,,,,,,,,
08/1/2018,46394,0,0,,,,,,,,,,,,,
08/1/2018,60068,0,0,,,,,,,,,,,,,
08/1/2018,60176,0,0,,,,,,,,,,,,,
08/1/2018,60202,3,3,,,,,,,,,,,,,
08/1/2018,60302,13,13,,,,,,,,,,,,,
08/1/2018,60409,1,1,,,,,,,,,,,,,
08/1/2018,60602,49,49,201808.0,08/1/2018,08/2018,60602.0,"chicago, il",799500.0,17.0,75.5,4.0,483.908046,1653.0,1056246.0,21.0
08/1/2018,60605,8,8,201808.0,08/1/2018,08/2018,60605.0,"chicago, il",447550.0,263.0,51.5,92.0,318.9862816,1269.0,711234.0,349.0
08/1/2018,60607,26,26,201808.0,08/1/2018,08/2018,60607.0,"chicago, il",487000.0,186.0,34.5,108.0,333.3333333,1187.5,675463.0,353.0
08/1/2018,60608,26,26,201808.0,08/1/2018,08/2018,60608.0,"chicago, il",300049.0,121.0,32.5,52.0,247.2038235,1150.0,346109.0,184.0
08/1/2018,60609,27,27,201808.0,08/1/2018,08/2018,60609.0,"chicago, il",217500.0,65.0,55.5,20.0,162.645149,1200.0,262811.0,99.0
08/1/2018,60610,47,47,201808.0,08/1/2018,08/2018,60610.0,"chicago, il",591050.0,442.0,44.0,164.0,340.625,1350.0,1046827.0,575.0
08/1/2018,60611,15,15,201808.0,08/1/2018,08/2018,60611.0,"chicago, il",595050.0,688.0,65.5,184.0,416.31314360000005,1304.0,988163.0,865.0
08/1/2018,60612,26,26,201808.0,08/1/2018,08/2018,60612.0,"chicago, il",317550.0,92.0,39.0,40.0,171.08934169999998,1300.0,458260.0,131.0
08/1/2018,60613,33,33,201808.0,08/1/2018,08/2018,60613.0,"chicago, il",338550.0,271.0,32.5,140.0,224.51136359999998,955.0,556586.0,399.0
08/1/2018,60614,34,34,201808.0,08/1/2018,08/2018,60614.0,"chicago, il",753500.0,550.0,41.5,244.0,322.2527473,1349.0,1296767.0,786.0
08/1/2018,60615,5,5,201808.0,08/1/2018,08/2018,60615.0,"chicago, il",249550.0,182.0,57.0,60.0,135.0116071,1600.0,402588.0,268.0
08/1/2018,60616,21,21,201808.0,08/1/2018,08/2018,60616.0,"chicago, il",350000.0,151.0,41.0,80.0,243.7596899,1097.5,420695.0,256.0
08/1/2018,60617,14,14,201808.0,08/1/2018,08/2018,60617.0,"chicago, il",128300.0,172.0,54.0,68.0,89.16153846,1200.0,128336.0,290.0
08/1/2018,60618,35,35,201808.0,08/1/2018,08/2018,60618.0,"chicago, il",499950.0,305.0,32.0,184.0,212.55052259999997,1294.0,612726.0,428.0
08/1/2018,60619,13,13,201808.0,08/1/2018,08/2018,60619.0,"chicago, il",125000.0,171.0,47.5,60.0,79.86801146,1236.0,126553.0,282.0
08/1/2018,60620,18,18,201808.0,08/1/2018,08/2018,60620.0,"chicago, il",126950.0,189.0,58.0,76.0,80.69957324,1300.5,122698.0,284.0
08/1/2018,60621,10,10,201808.0,08/1/2018,08/2018,60621.0,"chicago, il",49000.0,40.0,93.0,12.0,30.03418321,1571.0,57440.0,55.0
08/1/2018,60622,29,29,201808.0,08/1/2018,08/2018,60622.0,"chicago, il",582500.0,296.0,30.0,188.0,249.975,1400.0,709249.0,417.0
08/1/2018,60623,24,24,201808.0,08/1/2018,08/2018,60623.0,"chicago, il",115050.0,30.0,42.0,20.0,91.22291022,1306.0,159262.0,58.0
08/1/2018,60624,22,22,201808.0,08/1/2018,08/2018,60624.0,"chicago, il",139000.0,26.0,61.5,8.0,87.375,1500.0,154657.0,37.0
08/1/2018,60625,31,31,201808.0,08/1/2018,08/2018,60625.0,"chicago, il",312500.0,193.0,30.5,108.0,175.3129371,1100.0,439102.0,288.0
08/1/2018,60626,7,7,201808.0,08/1/2018,08/2018,60626.0,"chicago, il",187750.0,136.0,38.5,68.0,140.2272727,775.0,232359.0,207.0
08/1/2018,60628,13,13,201808.0,08/1/2018,08/2018,60628.0,"chicago, il",81050.0,235.0,55.0,92.0,62.04044118,1154.5,88241.0,346.0
08/1/2018,60629,25,25,201808.0,08/1/2018,08/2018,60629.0,"chicago, il",205550.0,126.0,37.0,80.0,133.20512820000002,1227.0,194828.0,245.0
08/1/2018,60630,18,18,201808.0,08/1/2018,08/2018,60630.0,"chicago, il",350049.5,144.0,31.5,84.0,182.14035090000002,1486.5,365529.0,221.0
08/1/2018,60631,7,7,201808.0,08/1/2018,08/2018,60631.0,"chicago, il",377050.0,108.0,34.5,68.0,206.336478,1439.5,396738.0,165.0
08/1/2018,60632,15,15,201808.0,08/1/2018,08/2018,60632.0,"chicago, il",219050.0,67.0,34.0,32.0,167.0975761,1145.0,219317.0,115.0
08/1/2018,60633,4,4,201808.0,08/1/2018,08/2018,60633.0,"chicago, il",137050.0,47.0,64.0,12.0,101.81818179999999,1171.5,133172.0,69.0
08/1/2018,60634,28,28,201808.0,08/1/2018,08/2018,60634.0,"chicago, il",318050.0,252.0,31.0,172.0,178.0885668,1407.0,312151.0,368.0
08/1/2018,60636,17,17,201808.0,08/1/2018,08/2018,60636.0,"chicago, il",45000.0,93.0,73.0,40.0,36.04428424,1115.5,58216.0,130.0
08/1/2018,60637,30,30,201808.0,08/1/2018,08/2018,60637.0,"chicago, il",199050.0,110.0,75.5,44.0,106.4516129,1525.0,261328.0,172.0
08/1/2018,60638,13,13,201808.0,08/1/2018,08/2018,60638.0,"chicago, il",259950.0,164.0,39.0,100.0,180.4232804,1150.0,271758.0,268.0
08/1/2018,60639,17,17,201808.0,08/1/2018,08/2018,60639.0,"chicago, il",282550.0,73.0,44.0,44.0,140.62812019999998,1400.5,275650.0,125.0
08/1/2018,60640,17,17,201808.0,08/1/2018,08/2018,60640.0,"chicago, il",283050.0,231.0,37.5,128.0,199.91666669999998,900.0,378682.0,373.0
08/1/2018,60641,14,14,201808.0,08/1/2018,08/2018,60641.0,"chicago, il",327050.0,136.0,41.5,64.0,180.5,1383.0,383242.0,226.0
08/1/2018,60642,16,16,201808.0,08/1/2018,08/2018,60642.0,"chicago, il",577050.0,89.0,31.5,40.0,251.53125,1275.0,633177.0,130.0
08/1/2018,60643,13,13,201808.0,08/1/2018,08/2018,60643.0,"chicago, il",209500.0,215.0,47.0,88.0,118.3711285,1580.0,249427.0,331.0
08/1/2018,60644,17,17,201808.0,08/1/2018,08/2018,60644.0,"chicago, il",145050.0,35.0,41.5,16.0,93.301485,1400.0,135818.0,60.0
08/1/2018,60645,15,15,201808.0,08/1/2018,08/2018,60645.0,"chicago, il",254550.0,131.0,44.0,56.0,143.3623188,1321.5,298975.0,196.0
08/1/2018,60646,4,4,201808.0,08/1/2018,08/2018,60646.0,"chicago, il",457050.0,132.0,38.0,64.0,206.8414179,1733.0,536358.0,179.0
08/1/2018,60647,41,41,201808.0,08/1/2018,08/2018,60647.0,"chicago, il",539950.0,225.0,30.5,152.0,209.6179966,1150.0,604554.0,368.0
08/1/2018,60649,13,13,201808.0,08/1/2018,08/2018,60649.0,"chicago, il",127550.0,71.0,53.0,28.0,79.28374803,1474.0,156359.0,120.0
08/1/2018,60651,19,19,201808.0,08/1/2018,08/2018,60651.0,"chicago, il",219550.0,51.0,41.0,24.0,122.8940494,1400.0,211875.0,89.0
08/1/2018,60652,4,4,201808.0,08/1/2018,08/2018,60652.0,"chicago, il",199999.5,99.0,47.5,52.0,144.1209677,1237.0,195109.0,192.0
08/1/2018,60653,7,7,201808.0,08/1/2018,08/2018,60653.0,"chicago, il",359950.0,101.0,43.5,44.0,137.62205880000002,1800.0,384409.0,170.0
08/1/2018,60654,13,13,201808.0,08/1/2018,08/2018,60654.0,"chicago, il",500050.0,252.0,52.0,92.0,398.0813333,1280.0,896763.0,368.0
08/1/2018,60655,7,7,201808.0,08/1/2018,08/2018,60655.0,"chicago, il",264500.0,93.0,33.5,52.0,176.590106,1300.0,293931.0,138.0
08/1/2018,60656,9,9,201808.0,08/1/2018,08/2018,60656.0,"chicago, il",310050.0,76.0,38.0,44.0,177.0958333,1251.5,323616.0,125.0
08/1/2018,60657,19,19,201808.0,08/1/2018,08/2018,60657.0,"chicago, il",507500.0,397.0,33.0,220.0,250.0,1150.0,705815.0,579.0
08/1/2018,60659,8,8,201808.0,08/1/2018,08/2018,60659.0,"chicago, il",264547.5,82.0,50.0,40.0,167.70833330000002,1185.0,285047.0,116.0
08/1/2018,60660,11,11,201808.0,08/1/2018,08/2018,60660.0,"chicago, il",250050.0,145.0,41.5,76.0,163.7276215,950.0,301176.0,228.0
08/1/2018,60661,34,34,201808.0,08/1/2018,08/2018,60661.0,"chicago, il",432550.0,62.0,28.5,36.0,343.6875,1045.5,461205.0,79.0
08/1/2018,60666,1,1,,,,,,,,,,,,,
08/1/2018,60706,0,0,,,,,,,,,,,,,
08/1/2018,60707,3,3,,,,,,,,,,,,,
08/1/2018,60712,0,0,,,,,,,,,,,,,
08/1/2018,60803,0,0,,,,,,,,,,,,,
08/1/2018,90615,16,16,,,,,,,,,,,,,
08/1/2019,60018,0,0,,,,,,,,,,,,,
08/1/2019,60068,0,0,,,,,,,,,,,,,
08/1/2019,60131,0,0,,,,,,,,,,,,,
08/1/2019,60132,1,1,,,,,,,,,,,,,
08/1/2019,60202,1,1,,,,,,,,,,,,,
08/1/2019,60302,19,19,,,,,,,,,,,,,
08/1/2019,60402,0,0,,,,,,,,,,,,,
08/1/2019,60409,0,0,,,,,,,,,,,,,
