month_date_yyyymm,postal_code,zip_name,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,median_listing_price_per_square_foot,median_square_feet,average_listing_price,total_listing_count
201703,60654,"chicago, il",539550,154,31,96,399.3352327,1300,860501,300
201702,60654,"chicago, il",525000,145,30,112,398.4490741,1300,848441,245
201701,60654,"chicago, il",508550,114,74.5,100,393.0980392,1300,871291,189
201612,60654,"chicago, il",494950,118,69.5,12,388.7463312,1273.5,819699,193
201611,60654,"chicago, il",492500,152,52.5,40,389.3129771,1282,814825,247
201610,60654,"chicago, il",495050,158,39,80,390.9433962,1271,808836,261
201609,60654,"chicago, il",485050,154,44.5,80,390.8915454,1220,747939,265
201608,60654,"chicago, il",480050,143,44,64,391.8116883,1200,768308,262
201607,60654,"chicago, il",450050,152,45,76,389.7,1156,729385,287
202010,60655,"chicago, il",269950,41,29,36,189.3984713,1392,290461,105
202009,60655,"chicago, il",250050,37,38,28,184.9326599,1200,283831,105
202008,60655,"chicago, il",269950,45,31,28,187.6262626,1299,295603,121
202007,60655,"chicago, il",265000,51,36.5,48,183.269158,1310,300031,114
202006,60655,"chicago, il",274950,58,56,32,176.0842861,1299.5,295395,107
202005,60655,"chicago, il",279050,60,56,24,182.4137931,1300,296957,106
202004,60655,"chicago, il",269950,61,42,24,177.8533025,1300,290788,111
202003,60655,"chicago, il",269950,66,35,36,177.3710299,1246,280678,110
202002,60655,"chicago, il",249950,63,37,36,171.0294118,1200,254255,102
202001,60655,"chicago, il",238250,67,50,40,174.0302476,1217.5,248439,102
201912,60655,"chicago, il",239950,76,47,24,174.4525547,1249.5,240332,102
201911,60655,"chicago, il",250050,80,41,28,170.9738717,1270,253472,107
201910,60655,"chicago, il",261025,84,35,44,174.4525547,1272.5,266247,126
201909,60655,"chicago, il",274628.5714,83,34,48,174.0192269,1377,279143,128
201908,60655,"chicago, il",272078.5714,81,36,48,170.985932,1424,285295,124
201907,60655,"chicago, il",269450,80,36,44,172.8566434,1403,289008,123
201906,60655,"chicago, il",269550,80,38,48,174.9375,1402,290114,125
201905,60655,"chicago, il",264000,77,33.5,56,178.1536718,1363,284242,132
201904,60655,"chicago, il",263935.7143,67,39.5,40,182.1077701,1403.785714,284764,118
201903,60655,"chicago, il",261435.7143,68,30,36,178.0166701,1369.285714,282494,107
201902,60655,"chicago, il",252550,66,56.5,32,171.8043495,1332,276058,105
201901,60655,"chicago, il",250000,73,56,32,170.1102024,1325.5,267096,108
201812,60655,"chicago, il",249950,89,52,24,171.8041704,1294,265708,119
201811,60655,"chicago, il",259950,93,42.5,28,170.2563562,1398,275949,125
201810,60655,"chicago, il",259950,104,38,56,174.5236736,1325.5,284533,139
201809,60655,"chicago, il",269050,103,36,60,178.452381,1354,292909,135
201808,60655,"chicago, il",264500,93,33.5,52,176.590106,1300,293931,138
201807,60655,"chicago, il",255925,83,34.5,48,178.5238095,1265,280374,133
201806,60655,"chicago, il",260049,68,32,40,182.1691974,1270,280768,124
201805,60655,"chicago, il",267450,67,33,48,175.2802259,1241,282096,132
201804,60655,"chicago, il",257000,69,34.5,48,169.6486206,1299,273287,128
201803,60655,"chicago, il",249950,73,43,44,170.7302709,1223,266960,112
201802,60655,"chicago, il",242500,65,50,24,161.2830152,1217.5,262063,100
201801,60655,"chicago, il",233350,74,57.5,36,166.2281746,1229,257451,106
201712,60655,"chicago, il",229950,77,48,12,170.4,1235,254018,121
201711,60655,"chicago, il",232250,84,41,52,162.9120879,1220,256037,124
201710,60655,"chicago, il",247000,80,39.5,28,176.1904762,1237,261049,118
201709,60655,"chicago, il",249950,72,42,20,178.7032156,1241,258631,117
201708,60655,"chicago, il",242250,76,49.5,36,175.0417275,1273.5,261308,131
201707,60655,"chicago, il",250050,84,45,36,175.2287122,1276,269131,143
201706,60655,"chicago, il",259950,80,44,44,169.8853656,1322.5,274818,141
201705,60655,"chicago, il",250000,84,51.5,36,167.3199837,1316,272532,144
201704,60655,"chicago, il",249950,85,50,44,166.5625,1300,268977,153
201703,60655,"chicago, il",239986.5,87,46.5,40,165.0095563,1244.5,258731,150
201702,60655,"chicago, il",229950,92,49,48,155.9238029,1224,251031,131
201701,60655,"chicago, il",229950,89,65.5,36,159.125,1200,247562,119
201612,60655,"chicago, il",233950,94,69,24,164.1994331,1200,247652,124
201611,60655,"chicago, il",234450,107,54,28,169.8674011,1175,254505,137
201610,60655,"chicago, il",229550,108,53,44,168.5477803,1169,250349,141
201609,60655,"chicago, il",229950,106,51,36,163.0285411,1200,253794,158
201608,60655,"chicago, il",236050,108,45,56,165.6088235,1200,259349,164
201607,60655,"chicago, il",234950,101,45,56,164.7058824,1200,256128,166
202010,60656,"chicago, il",185950,86,45,56,159.99,1025,243133,144
202009,60656,"chicago, il",191000,91,33.5,44,159.9495455,1055.5,253096,159
202008,60656,"chicago, il",218050,87,28,72,160.4444444,1100,275517,164
202007,60656,"chicago, il",304050,76,31,60,161.8062201,1175,285588,157
202006,60656,"chicago, il",276250,84,30,68,162.9398941,1100,291009,139
202005,60656,"chicago, il",269950,72,53,44,173.3333333,1000,294023,115
202004,60656,"chicago, il",289000,70,43.5,20,181.2334352,1092,290236,109
202003,60656,"chicago, il",312550,68,28,56,166.0638075,1052,298038,120
202002,60656,"chicago, il",262550,56,42,40,171.6,1100,296204,99
202001,60656,"chicago, il",321000,55,67.5,24,175.2191235,1100,304053,85
201912,60656,"chicago, il",287050,69,62,20,177.8958333,1100,288351,93
201911,60656,"chicago, il",300050,80,46,24,180.9090909,1100,297976,122
201910,60656,"chicago, il",301500,89,34,52,181.8,1100,297569,137
201909,60656,"chicago, il",283014.2857,96,35.5,48,190.0470779,1107.142857,290607,137
201908,60656,"chicago, il",286264.2857,97,39,44,187.1948052,1157.142857,286621,138
201907,60656,"chicago, il",289050,91,38,48,186,1100,286237,143
201906,60656,"chicago, il",279950,83,35,56,181.640625,1123,286317,141
201905,60656,"chicago, il",279300,81,33.5,52,177.1296296,1100,290238,138
201904,60656,"chicago, il",279300,72,21.5,72,165.8837975,1118.857143,278478,123
201903,60656,"chicago, il",294064.2857,58,30,64,165.1814915,1118.857143,294809,95
201902,60656,"chicago, il",317550,48,52,28,166.5833333,1136,319458,74
201901,60656,"chicago, il",320050,51,63,28,165.5416667,1072,321651,70
201812,60656,"chicago, il",310050,60,44,12,171.2857143,1144,322755,81
201811,60656,"chicago, il",304950,76,42,36,172.3229167,1144,312817,102
201810,60656,"chicago, il",292950,77,40,40,177.7777778,1135.5,305416,115
201809,60656,"chicago, il",295950,75,34,52,178.0625,1142,306844,118
201808,60656,"chicago, il",310050,76,38,44,177.0958333,1251.5,323616,125
201807,60656,"chicago, il",308500,80,35.5,56,180.2604167,1070,316633,129
201806,60656,"chicago, il",319950,80,29,56,198.8068182,1100,316641,132
201805,60656,"chicago, il",297000,57,31,48,179.2948718,1232.5,290935,118
201804,60656,"chicago, il",267500,55,35,40,168.9066185,1000,267122,112
201803,60656,"chicago, il",264950,53,25,40,173.4705882,1024,264126,97
201802,60656,"chicago, il",245000,49,35,32,160.4634696,1024,250377,79
201801,60656,"chicago, il",259950,47,78.5,24,158.8940702,1022,249940,73
201712,60656,"chicago, il",270050,52,66,12,160.4724409,1022,250266,93
201711,60656,"chicago, il",279000,71,52,20,170.625,1062,263537,115
201710,60656,"chicago, il",289050,75,37.5,44,172.7083333,1004.5,270672,122
201709,60656,"chicago, il",284050,74,33,40,178.4848485,1043,273925,134
201708,60656,"chicago, il",277500,79,36,48,180.8939394,1072.5,274565,156
201707,60656,"chicago, il",275050,84,27,64,163.5454545,1068,258811,141
201706,60656,"chicago, il",285000,69,34.5,64,153.8090554,1021.5,259771,138
201705,60656,"chicago, il",277550,60,44.5,36,180.7301587,1059,267200,138
201704,60656,"chicago, il",280050,67,37,36,178.125,1050,264540,139
201703,60656,"chicago, il",283700,77,39,52,180.2105263,1078.5,276017,137
201702,60656,"chicago, il",299950,65,41.5,36,197.3958333,1069,285299,112
201701,60656,"chicago, il",297000,62,58,36,186.25,1066,285079,98
201612,60656,"chicago, il",307050,68,61,16,199.7901786,1122,292679,105
201611,60656,"chicago, il",310500,81,58.5,24,196.5384615,1193,296903,127
201610,60656,"chicago, il",319950,88,55,40,196.3928571,1200,298514,133
201609,60656,"chicago, il",309950,95,58,40,180.2934783,1150,295055,145
201608,60656,"chicago, il",310050,86,46,44,179.4720497,1207.5,299310,152
201607,60656,"chicago, il",311550,84,36,48,178.4210526,1215,304012,154
202010,60657,"chicago, il",444050,619,33,260,250.2780868,1200,550804,819
202009,60657,"chicago, il",452550,589,27.5,396,258.545568,1200,566144,805
202008,60657,"chicago, il",464950,493,24,400,250.8484848,1200,578042,731
202007,60657,"chicago, il",469550,409,27,328,257.8297346,1200,593610,671
202006,60657,"chicago, il",479550,340,28.5,276,264.1176471,1225,620194,579
202005,60657,"chicago, il",499050,316,49,212,264.0625,1250,650680,493
202004,60657,"chicago, il",499950,314,41.5,136,252.0833333,1200,643377,510
202003,60657,"chicago, il",517500,337,25.5,228,256.8870968,1225,660444,607
202002,60657,"chicago, il",510050,324,24,276,259.8698482,1250,662184,520
202001,60657,"chicago, il",499050,299,61,180,257.7949735,1200,625871,416
201912,60657,"chicago, il",486300,337,58,84,246,1200,601890,466
201911,60657,"chicago, il",475050,437,46,128,241.5833333,1200,594060,576
201910,60657,"chicago, il",477550,491,38.5,220,245.7361111,1200,600712,615
201909,60657,"chicago, il",492050,525,38,256,252.2222222,1200,609404,670
201908,60657,"chicago, il",499621.4286,515,37,284,253.6607143,1200,615155,684
201907,60657,"chicago, il",500000,496,35.5,284,249.3914015,1140,610519,682
201906,60657,"chicago, il",509050,481,31,284,243.1531532,1100,615362,705
201905,60657,"chicago, il",502500,429,27,304,249.95,1175,632157,710
201904,60657,"chicago, il",497500,390,29.5,308,249.6103896,1163.857143,645197,646
201903,60657,"chicago, il",480707.1429,367,32,228,246.8831169,1142.857143,635462,578
201902,60657,"chicago, il",464500,349,31.5,204,246.7727273,1200,631262,511
201901,60657,"chicago, il",444050,317,64.5,236,246.7777778,1185,615765,406
201812,60657,"chicago, il",449950,340,60,92,249.8333333,1200,639512,438
201811,60657,"chicago, il",464950,398,45,136,248.4583333,1200,648118,511
201810,60657,"chicago, il",474550,437,35,196,246.4958333,1175,652724,576
201809,60657,"chicago, il",499050,422,32,256,247.2,1150,677330,574
201808,60657,"chicago, il",507500,397,33,220,250,1150,705815,579
201807,60657,"chicago, il",522550,381,36.5,232,255.5619048,1225,715348,616
201806,60657,"chicago, il",525050,391,31,264,264.7058824,1300,741158,671
201805,60657,"chicago, il",544500,395,31.5,264,266.3961039,1250,750961,688
201804,60657,"chicago, il",547050,399,30.5,292,268.192637,1275,756026,682
201803,60657,"chicago, il",575050,343,29,264,275,1300,790134,586
201802,60657,"chicago, il",570000,298,29.5,208,270.718232,1275,793603,493
201801,60657,"chicago, il",593300,268,59.5,160,267.8928571,1250,804427,395
201712,60657,"chicago, il",598050,299,65,64,268.358209,1300,792397,428
201711,60657,"chicago, il",574800,371,54.5,112,258.9194139,1328,757878,530
201710,60657,"chicago, il",549050,424,38.5,184,258.974359,1300,737942,592
201709,60657,"chicago, il",549050,431,33,200,261.3636364,1300,749420,611
201708,60657,"chicago, il",549950,404,36,224,268.0724638,1328,759094,615
201707,60657,"chicago, il",564485,401,38,204,272.6060606,1400,775874,639
201706,60657,"chicago, il",627549.5,381,36.5,260,271.0311573,1375,820713,700
201705,60657,"chicago, il",585050,366,31.5,264,271.7799865,1375,815343,727
201704,60657,"chicago, il",599950,350,31,260,255.34701,1250,820496,700
201703,60657,"chicago, il",599950,330,27,260,255.7042521,1350,858218,624
201702,60657,"chicago, il",612050,311,30,240,253.0687398,1325,866287,518
201701,60657,"chicago, il",569050,271,56.5,168,256.3529412,1293.5,822187,414
201612,60657,"chicago, il",500000,300,64,48,244.5568182,1200,764228,433
201611,60657,"chicago, il",532450,373,52.5,116,237.5482353,1150,741862,545
201610,60657,"chicago, il",525050,414,38,160,235.9090909,1100,731274,594
201609,60657,"chicago, il",484550,399,37.5,248,248.6772487,1125,718149,597
201608,60657,"chicago, il",459550,373,42.5,188,245.0925926,1100,721942,619
201607,60657,"chicago, il",459950,373,37,228,245.049505,1000,734384,646
202010,60659,"chicago, il",200050,56,38,24,140,1040,233356,95
202009,60659,"chicago, il",190800,54,41.5,32,143.6666667,1070,229974,89
202008,60659,"chicago, il",189050,54,46,32,142.3076923,1000,232684,89
202007,60659,"chicago, il",182050,49,40.5,20,144.561747,900,232558,88
202006,60659,"chicago, il",197500,50,53.5,32,150,1021,244657,86
202005,60659,"chicago, il",202950,50,73,20,164.2142857,1200,251915,73
202004,60659,"chicago, il",232500,46,52,12,167.0972222,1100,274842,78
202003,60659,"chicago, il",195000,55,41.5,20,164.9669913,1000,253369,94
202002,60659,"chicago, il",175050,50,72,20,160.3448276,1000,263313,86
202001,60659,"chicago, il",154950,55,67.5,16,151.8545752,1000,235986,84
201912,60659,"chicago, il",153500,65,59,16,147.1722222,1000,231328,96
201911,60659,"chicago, il",159950,75,54,20,146.5333333,1000,231905,104
201910,60659,"chicago, il",219550,81,41.5,36,137.3669406,1050,256066,109
201909,60659,"chicago, il",224950,76,45.5,36,146.12566,1023.285714,261475,108
201908,60659,"chicago, il",220435.7143,66,51,28,147.6904762,1011.285714,264419,108
201907,60659,"chicago, il",204500,60,44.5,28,147.4791667,1000.5,262850,109
201906,60659,"chicago, il",195050,71,39,44,144.4444444,1000,267025,118
201905,60659,"chicago, il",204950,70,36.5,40,142.5166667,1029.5,276463,117
201904,60659,"chicago, il",256757.1429,69,36,36,147.2735567,1175,292397,117
201903,60659,"chicago, il",246707.1429,65,37,32,143.7235567,1200,280628,103
201902,60659,"chicago, il",259050,63,46,28,141.067217,1200,282339,91
201901,60659,"chicago, il",237550,59,78.5,36,143.8679245,1250,279953,86
201812,60659,"chicago, il",225050,72,67,8,146.2264151,1185,271093,96
201811,60659,"chicago, il",240050,86,51,20,152.2222222,1200,275439,107
201810,60659,"chicago, il",259050,92,53,36,157.2423412,1200,284776,114
201809,60659,"chicago, il",264950,89,47,36,166.6666667,1200,287004,115
201808,60659,"chicago, il",264547.5,82,50,40,167.7083333,1185,285047,116
201807,60659,"chicago, il",229050,77,46,36,160.5563347,1168.5,274003,120
201806,60659,"chicago, il",230050,79,40,48,153.7831804,1185,283760,126
201805,60659,"chicago, il",233050,72,41,40,158.4231806,1200,296100,124
201804,60659,"chicago, il",234500,65,40.5,40,161.1805556,1200,298625,112
201803,60659,"chicago, il",254950,59,39,36,161.11,1200,283520,98
201802,60659,"chicago, il",232500,48,49.5,28,158.2638889,1200,271875,79
201801,60659,"chicago, il",240050,43,65,16,158.0098684,1200,268212,78
201712,60659,"chicago, il",259050,61,67,12,169,1272,292680,102
201711,60659,"chicago, il",290800,79,46,28,161.625,1200,298868,122
201710,60659,"chicago, il",294550,81,42.5,40,158.25,1200,304514,123
201709,60659,"chicago, il",259950,79,44,36,157.5151515,1200,293600,123
201708,60659,"chicago, il",282550,84,52.5,36,142.6071429,1200,297390,129
201707,60659,"chicago, il",295050,88,51,44,153.8345411,1200,299654,132
201706,60659,"chicago, il",287050,79,46,36,150.6950758,1316,306251,132
201705,60659,"chicago, il",262000,74,40,32,151.5151515,1274,281197,130
201704,60659,"chicago, il",279950,68,38,40,165.7142857,1300,287862,123
201703,60659,"chicago, il",284500,55,30.5,44,168.0769231,1321,286526,115
201702,60659,"chicago, il",287500,50,33.5,40,155.5144231,1322,285842,98
201701,60659,"chicago, il",284500,52,67,40,156.1875,1397,284850,95
201612,60659,"chicago, il",245050,66,85,16,150.2892628,1337.5,269842,105
201611,60659,"chicago, il",238500,85,57,24,141.0069444,1340,269723,125
201610,60659,"chicago, il",250050,84,48,24,143.125,1340,281094,136
201609,60659,"chicago, il",239050,80,46.5,32,137.5,1200,266549,134
201608,60659,"chicago, il",234827,86,42.5,36,137.0833333,1200,269948,132
201607,60659,"chicago, il",224950,81,50,32,139.7058824,1200,270177,133
202010,60660,"chicago, il",229950,173,38,84,178.961504,1100,291747,258
202009,60660,"chicago, il",230050,164,38,100,176.5673981,1050,297539,267
202008,60660,"chicago, il",229548,154,38,88,173.7391304,1000,292302,265
202007,60660,"chicago, il",248550,142,36.5,80,178.1235431,1100,308633,251
202006,60660,"chicago, il",258550,139,42,76,172,1140,320800,229
202005,60660,"chicago, il",229550,124,61,56,168.6875,1161,316578,203
202004,60660,"chicago, il",229300,124,55.5,28,167,1025,308598,202
202003,60660,"chicago, il",247500,145,40.5,76,171.7777778,1050,318375,241
202002,60660,"chicago, il",230050,139,39,68,171.8125,1050,315612,223
202001,60660,"chicago, il",250050,141,46.5,76,180.9915865,1187.5,318861,202
201912,60660,"chicago, il",245050,157,60.5,48,177.479798,1200,317418,211
201911,60660,"chicago, il",239950,183,49,60,173.3333333,1100,311614,246
201910,60660,"chicago, il",245000,190,39,92,173.4604039,1100,311351,252
201909,60660,"chicago, il",246835.7143,188,42.5,88,172.4357143,1040.5,299196,246
201908,60660,"chicago, il",235335.7143,173,44,88,167.0857143,1010.714286,292625,253
201907,60660,"chicago, il",230050,176,40.5,76,163.75,1000,291705,272
201906,60660,"chicago, il",249177,181,36,104,172.3529412,1000,311187,277
201905,60660,"chicago, il",251050,164,35.5,100,175.3859857,1100,305797,251
201904,60660,"chicago, il",255478.5714,136,36,72,178.0207259,1200,309698,230
201903,60660,"chicago, il",260478.5714,122,44,44,177.1165592,1200,321838,208
201902,60660,"chicago, il",264050,106,47.5,52,178.2659233,1250,331160,185
201901,60660,"chicago, il",253050,113,56.5,64,172.2243763,1150,298540,177
